nombre,etiqueta,categoria,precio,url,imagen
Nike Sportswear,,Conjunto de 2 piezas de sudadera de cuello redondo de tejido Fleece Multisport para bebé (12-24 M),"$1,299",https://www.nike.com/mx/t/conjunto-de-2-piezas-de-sudadera-de-cuello-redondo-de-tejido-fleece-multisport-para-bebe-12-24-m-nike-sportswear-uHRycw7x/IZ7348-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7edf18a8-2515-4366-a393-d4cc1e03aa9a/NKB+B+NSW+MULTISPORT+FLC+CREW.png"
Nike Studio Fleece Lightweight,,Sudadera con gorro de cierre completo para mujer,"$1,399",https://www.nike.com/mx/t/sudadera-con-gorro-de-cierre-completo-para-mujer-nike-studio-fleece-lightweight-4eN8DW6u/IM8114-063,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a4f9ff3d-30e0-4bfb-8274-5d0fd8083b56/W+NK+STDO+FLC+LW+STD+FZ+HDY.png"
Nike Sportswear,,Shorts holgados de tiro alto de ripstop ligero para mujer,"$1,249",https://www.nike.com/mx/t/shorts-holgados-de-tiro-alto-de-ripstop-ligero-para-mujer-nike-sportswear-jZgWvIr5/IF0563-013,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7a524c8a-a4c2-452e-860b-f07b6e470af2/W+NSW+DOUBLE+WAISTBAND+SHORT.png"
Jordan,,Pantalones de French Terry para niño talla grande,"$1,299",https://www.nike.com/mx/t/pants-de-french-terry-para-ninos-talla-grande-jordan-04cN1joH/IZ7734-661,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a70b01d2-821b-4bc6-a635-b9b690a1ecef/JDG+SHE%27S+AN+ALL+STAR+FT+PANT.png"
Nike,,Playera Juxta-Girl Ringlet para niños talla pequeña,$549,https://www.nike.com/mx/t/playera-juxta-girl-ringlet-para-ninos-talla-pequena-nike-JPrLKLXZ/IZ7748-621,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a1a66308-0969-439b-85b6-71a8dd416746/NKG+JUXTA-GIRL+RINGLET+TEE.png"
Jordan,,Playera Brooklyn Realtree para niños talla grande,$799,https://www.nike.com/mx/t/playera-brooklyn-realtree-para-ninos-talla-grande-jordan-owhGy5th/IZ7409-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c26f9fcb-bf64-4db2-9d3d-5716ce50e204/JDB+MJ+BK+REAL+TREE+SS+TEE.png"
Jordan,,Playera de rugby Dri-FIT para niños talla grande,"$1,199",https://www.nike.com/mx/t/playera-de-rugby-dri-fit-para-ninos-talla-grande-jordan-82iEjg0B/IZ7484-661,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4ad195ec-c5db-405f-a785-bbbc4acc4ab9/JDG+SHE%27S+AN+ALLSTAR+RUGBY+TOP.png"
Nike Sportswear Goal Mode,,Conjunto de 2 piezas con shorts infantil,"$1,199",https://www.nike.com/mx/t/conjunto-de-2-piezas-con-shorts-infantil-nike-sportswear-goal-mode-1pvMAX50/IW1615-410,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1b265218-3ec8-4a0b-a788-d996345c0263/B+NSW+GOAL+MODE+SHORT+SET.png"
Nike Sportswear,,Conjunto de 2 piezas con shorts Multisport para niños talla pequeña,"$1,199",https://www.nike.com/mx/t/conjunto-de-shorts-de-2-piezas-multisport-para-ninos-talla-pequena-nike-sportswear-IIv9wceV/IZ7480-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/db9ae74c-b74d-4cd9-9541-140bce8083cc/NKB+B+NSW+MULTISPORT+SHORT+SET.png"
Nike Sportswear,,Playera de manga larga para niños grandes,$649,https://www.nike.com/mx/t/playera-de-manga-larga-para-ninos-grandes-nike-sportswear-Hl2VfsaP/IO2196-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d32b46f3-9bb1-4da4-a631-0ef7ccdb8fd8/K+NSW+LS+TEE+SPOOKY.png"
Nike Everyday Cushioned,Lo más vendido,Calcetines de entrenamiento hasta el tobillo (6 pares),$699,https://www.nike.com/mx/t/calcetines-de-entrenamiento-cortos-nike-everyday-cushioned-6-pares-Bmv8BN/SX7669-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/mn7nhtmsewvndmtbfozm/U+NK+EVERYDAY+CSH+ANKL+6PR+132.png"
Nike Stride,,Shorts de correr Dri-FIT con forro de ropa interior de 13 cm para hombre,"$1,299",https://www.nike.com/mx/t/shorts-de-correr-dri-fit-de-13-cm-con-forro-de-ropa-interior-para-hombre-nike-stride-FP2QHqUw/IF2038-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e74a5c79-216b-4bc6-806e-9aa0a528e9a8/M+NK+DF+STRIDE+5IN+BF+SHORT.png"
